asteroid_number,family_name,family_id,catalog_source,population,reported_family_member_count,is_primary
106548,Eos,P25-3006,Proper25_2026,main_belt,33006,false
106549,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106550,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106551,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
106551,Eos,P25-3006,Proper25_2026,main_belt,33006,false
106553,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106560,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106571,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
106575,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
106579,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106580,Themis,P25-3002,Proper25_2026,main_belt,13627,true
106581,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106584,Flora,P25-1002,Proper25_2026,main_belt,23002,true
106588,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
106594,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106595,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
106599,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106603,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106605,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106607,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106607,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106608,Harmonia,P25-1019,Proper25_2026,main_belt,160,true
106612,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106612,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106613,Hungaria,P25-4002,Proper25_2026,main_belt,3914,true
106614,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106614,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106624,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106626,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106627,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106628,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
106629,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
106637,Ursula,P25-3031,Proper25_2026,main_belt,5228,true
106646,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106651,Flora,P25-1002,Proper25_2026,main_belt,23002,true
106652,Themis,P25-3002,Proper25_2026,main_belt,13627,true
106656,Tercidina,P25-1024,Proper25_2026,main_belt,429,true
106660,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106663,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106665,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106669,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
106670,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106671,Hungaria,P25-4002,Proper25_2026,main_belt,3914,true
106674,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106676,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
106678,Emma,P25-3007,Proper25_2026,main_belt,1226,true
106679,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106679,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106682,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106690,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106690,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106694,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106696,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106706,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106714,Ursula,P25-3031,Proper25_2026,main_belt,5228,true
106715,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
106715,Eos,P25-3006,Proper25_2026,main_belt,33006,false
106719,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106720,Alauda,P25-6002,Proper25_2026,main_belt,3556,true
106722,Lixiaohua,P25-3013,Proper25_2026,main_belt,6456,true
106725,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106727,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
106730,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106733,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106738,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
106741,Veritas,P25-3009,Proper25_2026,main_belt,6375,true
106741,Eos,P25-3006,Proper25_2026,main_belt,33006,false
106743,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
106748,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106753,Emma,P25-3007,Proper25_2026,main_belt,1226,true
106756,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106760,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106760,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106763,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
106767,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
106768,Barcelona,P25-5005,Proper25_2026,main_belt,5428,true
106775,Lucienne,P25-1009,Proper25_2026,main_belt,1525,true
106777,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106778,Eos,P25-3006,Proper25_2026,main_belt,33006,true
106779,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106781,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106783,Emma,P25-3007,Proper25_2026,main_belt,1226,true
106787,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106787,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106790,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106790,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106796,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106796,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106798,Flora,P25-1002,Proper25_2026,main_belt,23002,true
106800,Alauda,P25-6002,Proper25_2026,main_belt,3556,true
106812,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106814,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106816,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106818,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
106820,Hungaria,P25-4002,Proper25_2026,main_belt,3914,true
106825,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
106827,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106831,Themis,P25-3002,Proper25_2026,main_belt,13627,true
106833,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106835,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106836,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
106838,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106839,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106840,Karma,P25-2034,Proper25_2026,main_belt,606,true
106842,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106844,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106851,Hansa,P25-5003,Proper25_2026,main_belt,5214,true
106855,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
106857,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106860,Takehiro,P25-3081,Proper25_2026,main_belt,569,true
106865,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106871,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
106877,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106880,Theobalda,P25-3017,Proper25_2026,main_belt,4848,true
106882,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106882,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106884,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106889,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106890,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106892,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106892,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106893,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106895,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
106897,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106898,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106900,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106901,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106907,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106909,Themis,P25-3002,Proper25_2026,main_belt,13627,true
106911,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106918,Clarissa,P25-1007,Proper25_2026,main_belt,812,true
106919,Clarissa,P25-1007,Proper25_2026,main_belt,812,true
106921,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106923,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106924,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106926,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106927,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
106928,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106929,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106929,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106930,Themis,P25-3002,Proper25_2026,main_belt,13627,true
106936,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
106936,Flora,P25-1002,Proper25_2026,main_belt,23002,false
106938,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106941,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106944,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
106947,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106948,Tirela,P25-3012,Proper25_2026,main_belt,14114,true
106949,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106951,Flora,P25-1002,Proper25_2026,main_belt,23002,true
106956,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106961,Themis,P25-3002,Proper25_2026,main_belt,13627,true
106965,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106966,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106968,Euterpe,P25-1010,Proper25_2026,main_belt,553,true
106969,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
106970,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
106971,Alauda,P25-6002,Proper25_2026,main_belt,3556,true
106972,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106974,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
106975,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106982,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106983,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106985,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
106995,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
106996,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
106998,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107001,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107007,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
107009,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107011,Hygiea,P25-3001,Proper25_2026,main_belt,12750,true
107012,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107016,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107017,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107018,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107020,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107021,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107024,Rafita,P25-2018,Proper25_2026,main_belt,2126,true
107025,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107026,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107029,Euphrosyne,P25-6001,Proper25_2026,main_belt,15488,true
107031,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107032,Chimaera,P25-1014,Proper25_2026,main_belt,563,true
107034,Konig,P25-2017,Proper25_2026,main_belt,2611,true
107042,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
107044,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107047,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107054,Flora,P25-1002,Proper25_2026,main_belt,23002,true
107055,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107058,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107061,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
107072,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
107073,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107078,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107079,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
107085,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107089,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107089,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107093,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107097,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107099,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107099,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107100,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107102,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107102,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107103,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107103,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107106,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107109,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107109,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107117,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107118,Hertha,P25-1023,Proper25_2026,main_belt,1473,true
107118,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,false
107119,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107121,Brasilia,P25-3008,Proper25_2026,main_belt,3466,true
107122,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107127,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
107128,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
107129,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
107133,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107137,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
107139,Flora,P25-1002,Proper25_2026,main_belt,23002,true
107146,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107147,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107151,Ursula,P25-3031,Proper25_2026,main_belt,5228,true
107154,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107156,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107160,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107161,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107163,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107164,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107166,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107169,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107175,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107177,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107179,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107182,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107183,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107184,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107184,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107188,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
107189,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107190,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107191,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107192,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107196,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107198,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107200,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107206,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107207,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107208,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
107219,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
107222,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
107225,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
107226,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107228,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107230,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107231,Flora,P25-1002,Proper25_2026,main_belt,23002,true
107233,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107235,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107243,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107244,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107246,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107248,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107258,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
107260,Gefion,P25-2016,Proper25_2026,main_belt,4807,true
107262,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107264,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107269,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
107272,Euterpe,P25-1010,Proper25_2026,main_belt,553,true
107275,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
107276,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107278,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107281,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107282,1999CG1,P25-3028,Proper25_2026,main_belt,633,true
107283,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
107286,2001BU76,P25-1070,Proper25_2026,main_belt,3,true
107286,Massalia,P25-1004,Proper25_2026,main_belt,19967,false
107287,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107290,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107295,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107296,Dora,P25-2012,Proper25_2026,main_belt,4906,true
107303,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107304,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107304,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107308,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107308,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107310,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107313,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107314,Rafita,P25-2018,Proper25_2026,main_belt,2126,true
107318,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107320,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107323,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107324,Katsurahama,P25-1035,Proper25_2026,main_belt,142,true
107324,Baptistina,P25-1003,Proper25_2026,main_belt,15922,false
107324,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107328,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
107329,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107333,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107333,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107335,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107339,Koronis,P25-3005,Proper25_2026,main_belt,12208,true
107343,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107344,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107345,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
107347,Witt,P25-2035,Proper25_2026,main_belt,4322,true
107348,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107350,Flora,P25-1002,Proper25_2026,main_belt,23002,true
107353,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107362,Brangane,P25-2011,Proper25_2026,main_belt,1545,true
107366,Koronis,P25-3005,Proper25_2026,main_belt,12208,true
107367,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107374,Eunomia,P25-2002,Proper25_2026,main_belt,13099,true
107377,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107378,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
107381,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107381,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107384,Adeona,P25-2005,Proper25_2026,main_belt,7382,true
107393,Koronis,P25-3005,Proper25_2026,main_belt,12208,true
107401,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107403,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107407,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107408,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107409,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107410,Nysa-Polana,P25-1005,Proper25_2026,main_belt,38648,true
107411,Massalia,P25-1004,Proper25_2026,main_belt,19967,true
107413,Phocaea,P25-4001,Proper25_2026,main_belt,8406,true
107415,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107416,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107416,Flora,P25-1002,Proper25_2026,main_belt,23002,false
107417,Vesta,P25-1001,Proper25_2026,main_belt,27121,true
107418,Erigone,P25-1006,Proper25_2026,main_belt,3601,true
107420,Baptistina,P25-1003,Proper25_2026,main_belt,15922,true
107420,Flora,P25-1002,Proper25_2026,main_belt,23002,false
